Prvdr_CCN,Prvdr_Org_Name,Prvdr_City,Prvdr_St,Prvdr_State_FIPS,Prvdr_Zip5,Prvdr_State_Abrvtn,Prvdr_RUCA,Prvdr_RUCA_Desc,DRG_Cd,DRG_Desc,Tot_Dschrgs,Avg_Submtd_Cvrd_Chrg,Avg_Tot_Pymt_Amt,Avg_Mdcr_Pymt_Amt,zip_lat,zip_lon
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",435,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH MCC,15,52872.133333,16633.466667,13640.066667,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",438,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH MCC,17,74529.529412,24675.176471,19301.176471,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",439,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH CC,19,21562.684211,9186.4736842,5532.4736842,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",441,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITH MCC",16,45473.1875,17173.3125,15406.0,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",442,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITH CC",12,36747.0,9899.8333333,7359.0833333,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",444,DISORDERS OF THE BILIARY TRACT WITH MCC,16,43317.5625,15838.4375,13904.4375,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",445,DISORDERS OF THE BILIARY TRACT WITH CC,28,26251.607143,10949.285714,7538.8571429,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",454,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITH CC,20,172809.0,60316.0,54451.45,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",455,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITHOUT CC/MCC,31,116780.6129,40702.870968,38163.612903,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",460,SPINAL FUSION EXCEPT CERVICAL WITHOUT MCC,32,101263.90625,38573.25,28162.96875,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",467,REVISION OF HIP OR KNEE REPLACEMENT WITH CC,17,79464.235294,29132.882353,27358.294118,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",468,REVISION OF HIP OR KNEE REPLACEMENT WITHOUT CC/MCC,11,57557.181818,27603.545455,18311.818182,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",470,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,19,56406.894737,18928.789474,17153.210526,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",472,CERVICAL SPINAL FUSION WITH CC,33,76963.030303,26942.787879,23039.393939,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",480,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH MCC,24,83712.333333,33068.166667,24890.875,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",481,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH CC,44,48814.431818,18710.545455,16110.272727,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",519,BACK AND NECK PROCEDURES EXCEPT SPINAL FUSION WITH CC,11,48125.545455,20384.818182,13992.363636,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",522,HIP REPLACEMENT WITH PRINCIPAL DIAGNOSIS OF HIP FRACTURE WITHOUT MCC,40,50518.375,19205.65,16742.25,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",536,FRACTURES OF HIP AND PELVIS WITHOUT MCC,12,17008.75,7361.75,5006.0,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",552,MEDICAL BACK PROBLEMS WITHOUT MCC,25,18117.56,8737.96,6986.6,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",563,"FRACTURE, SPRAIN, STRAIN AND DISLOCATION EXCEPT FEMUR, HIP, PELVIS AND THIGH WITHOUT MCC",18,15638.5,8299.2222222,5650.1666667,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",565,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DIAGNOSES WITH CC,15,21479.6,9348.2666667,7266.0666667,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",602,CELLULITIS WITH MCC,14,25989.785714,14317.428571,12579.428571,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",603,CELLULITIS WITHOUT MCC,52,14419.442308,8763.8653846,5731.9615385,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",637,DIABETES WITH MCC,29,43051.655172,14966.275862,13130.103448,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",638,DIABETES WITH CC,36,20856.083333,8657.8055556,6192.0833333,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",640,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITH MCC",92,38383.543478,14226.163043,12210.880435,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",641,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITHOUT MCC",80,18815.05,7310.3125,5482.1625,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",644,ENDOCRINE DISORDERS WITH CC,12,32792.416667,9669.4166667,8261.25,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",661,KIDNEY AND URETER PROCEDURES FOR NON-NEOPLASM WITHOUT CC/MCC,11,23885.818182,10538.727273,7426.3636364,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",673,OTHER KIDNEY AND URINARY TRACT PROCEDURES WITH MCC,17,80550.411765,32273.294118,29155.529412,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",682,RENAL FAILURE WITH MCC,80,32154.8875,15265.5,11696.0625,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",683,RENAL FAILURE WITH CC,95,19373.073684,8641.6736842,6289.6526316,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",689,KIDNEY AND URINARY TRACT INFECTIONS WITH MCC,42,24072.095238,11636.642857,8628.3571429,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",690,KIDNEY AND URINARY TRACT INFECTIONS WITHOUT MCC,48,17349.5625,7499.7291667,5734.4791667,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",698,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH MCC,84,42730.928571,16476.309524,13947.690476,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",699,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH CC,23,22778.086957,9234.6521739,7503.0,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",811,RED BLOOD CELL DISORDERS WITH MCC,32,32116.65625,13391.5625,11921.125,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",812,RED BLOOD CELL DISORDERS WITHOUT MCC,46,24729.695652,8196.0217391,6352.7826087,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",813,COAGULATION DISORDERS,18,36636.555556,15523.5,13802.888889,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",853,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH MCC,84,135022.0119,49997.797619,43055.238095,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",854,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH CC,22,43458.863636,20468.636364,15696.272727,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",862,POSTOPERATIVE AND POST-TRAUMATIC INFECTIONS WITH MCC,20,47217.25,17957.15,15813.9,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",870,SEPTICEMIA OR SEVERE SEPSIS WITH MV >96 HOURS,48,172870.6875,63806.229167,53803.958333,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",871,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC,515,47759.933981,19121.300971,16156.609709,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,82,22669.743902,9655.2195122,7319.7926829,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",884,ORGANIC DISTURBANCES AND INTELLECTUAL DISABILITY,31,34228.354839,13720.16129,9925.0322581,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",896,"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITH MCC",11,45206.272727,17918.818182,15619.636364,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",907,OTHER O.R. PROCEDURES FOR INJURIES WITH MCC,16,116310.75,38193.8125,36339.0,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",917,POISONING AND TOXIC EFFECTS OF DRUGS WITH MCC,25,31441.52,14499.92,10036.92,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",919,COMPLICATIONS OF TREATMENT WITH MCC,22,40341.0,17473.181818,14152.454545,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",948,SIGNS AND SYMPTOMS WITHOUT MCC,14,19711.214286,7678.3571429,5322.5,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",951,OTHER FACTORS INFLUENCING HEALTH STATUS,40,12851.1,5653.525,4047.2,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",981,EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH MCC,30,123071.73333,48046.666667,40908.066667,42.86351,-78.82739
330005,Kaleida Health,Buffalo,100 High Street,36,14210,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",982,EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH CC,16,56382.75,21913.0625,20180.9375,42.86351,-78.82739
330006,St Joseph's Medical Center,Yonkers,127 South Broadway,36,10701,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",177,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,21,63211.952381,25392.047619,23823.761905,40.94544,-73.88034
330006,St Joseph's Medical Center,Yonkers,127 South Broadway,36,10701,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",193,SIMPLE PNEUMONIA AND PLEURISY WITH MCC,18,58472.277778,16778.166667,15403.722222,40.94544,-73.88034
330006,St Joseph's Medical Center,Yonkers,127 South Broadway,36,10701,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",291,HEART FAILURE AND SHOCK WITH MCC,25,56411.16,15938.16,14468.84,40.94544,-73.88034
330006,St Joseph's Medical Center,Yonkers,127 South Broadway,36,10701,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",641,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITHOUT MCC",12,32464.083333,10099.5,8731.75,40.94544,-73.88034
330006,St Joseph's Medical Center,Yonkers,127 South Broadway,36,10701,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",682,RENAL FAILURE WITH MCC,12,56101.25,18512.583333,17515.333333,40.94544,-73.88034
330006,St Joseph's Medical Center,Yonkers,127 South Broadway,36,10701,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",871,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC,54,81590.148148,23604.833333,22275.888889,40.94544,-73.88034
330006,St Joseph's Medical Center,Yonkers,127 South Broadway,36,10701,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",895,"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITH REHABILITATION THERAPY",37,15703.810811,18709.486486,16960.027027,40.94544,-73.88034
330008,Wyoming County Community Hospital,Warsaw,400 North Main Street,36,14569,NY,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",177,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,46,20144.826087,19284.869565,18203.978261,42.73931,-78.17138
330008,Wyoming County Community Hospital,Warsaw,400 North Main Street,36,14569,NY,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",178,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH CC,17,19382.882353,11962.235294,10955.411765,42.73931,-78.17138
330008,Wyoming County Community Hospital,Warsaw,400 North Main Street,36,14569,NY,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",193,SIMPLE PNEUMONIA AND PLEURISY WITH MCC,27,19783.962963,11736.296296,10528.740741,42.73931,-78.17138
330008,Wyoming County Community Hospital,Warsaw,400 North Main Street,36,14569,NY,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",194,SIMPLE PNEUMONIA AND PLEURISY WITH CC,24,11219.166667,7435.5416667,6054.5833333,42.73931,-78.17138
330008,Wyoming County Community Hospital,Warsaw,400 North Main Street,36,14569,NY,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",291,HEART FAILURE AND SHOCK WITH MCC,29,16027.862069,10994.241379,10028.448276,42.73931,-78.17138
330008,Wyoming County Community Hospital,Warsaw,400 North Main Street,36,14569,NY,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",638,DIABETES WITH CC,12,10249.5,7647.1666667,6480.1666667,42.73931,-78.17138
330008,Wyoming County Community Hospital,Warsaw,400 North Main Street,36,14569,NY,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",871,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC,37,22888.324324,18305.756757,17506.702703,42.73931,-78.17138
330009,Bronxcare Hospital Center,Bronx,1276 Fulton Avenue,36,10456,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",4,"TRACHEOSTOMY WITH MV >96 HOURS OR PRINCIPAL DIAGNOSIS EXCEPT FACE, MOUTH AND NECK WITHOU",21,154540.19048,154878.52381,144132.66667,40.83003,-73.90815
330009,Bronxcare Hospital Center,Bronx,1276 Fulton Avenue,36,10456,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",64,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH MCC,15,50677.133333,29123.2,24118.8,40.83003,-73.90815
330009,Bronxcare Hospital Center,Bronx,1276 Fulton Avenue,36,10456,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",100,SEIZURES WITH MCC,14,48482.714286,28652.071429,25864.071429,40.83003,-73.90815
